,word,audio_complexity,position,sentence,start_time,end_time,set_manually,process,translation,word_occurrence,word_complexity,sentence_complexity,word_importance,sentence_group,speed,speech_volume,ambient_volume,occurrence,display
1316,be,0.0205078125,21,"Nike and Under Armour are already talking to my people, so, you know, this is actually gonna work out to be really fantastic for me.",666.08,667.02,False,True,sein,0.5,0.0,0.8065143589495865,0.93109130859375,242,0.7660741012528391,0.5293172001838684,0.0,7.0,False
1317,really,0.09521484375,22,"Nike and Under Armour are already talking to my people, so, you know, this is actually gonna work out to be really fantastic for me.",667.02,667.46,False,True,wirklich,0.2142857142857142,0.0,0.8065143589495865,0.00439453125,242,0.7660741012528391,0.5293172001838684,0.0,3.0,False
1318,fantastic,0.00390625,23,"Nike and Under Armour are already talking to my people, so, you know, this is actually gonna work out to be really fantastic for me.",667.46,668.02,False,True,fantastisch,0.0,0.2,0.8065143589495865,0.46533203125,242,0.7660741012528391,0.5293172001838684,0.0,0.0,False
1319,for,0.02880859375,24,"Nike and Under Armour are already talking to my people, so, you know, this is actually gonna work out to be really fantastic for me.",668.02,668.3,False,True,für,0.5,0.2,0.8065143589495865,0.111328125,242,0.7660741012528391,0.5293172001838684,0.0,7.0,False
1320,me,0.00537109375,25,"Nike and Under Armour are already talking to my people, so, you know, this is actually gonna work out to be really fantastic for me.",668.3,668.5,False,True,mich,0.6428571428571429,0.0,0.8065143589495865,0.7548828125,242,0.7660741012528391,0.5293172001838684,0.0,9.0,False
1321,oh,0.22509765625,1,"Oh, that's great.",668.56,668.74,True,True,Oh,0.7857142857142857,0.6,0.4754942929859014,0.8294677734375,243,0.3208213008245967,0.7339077591896057,0.0,,False
1322,that's,0.05517578125,2,"Oh, that's great.",668.76,669.38,False,True,das ist,0.2142857142857142,0.0,0.4754942929859014,0.13232421875,243,0.3208213008245967,0.7339077591896057,0.0,3.0,False
1323,great,0.00244140625,3,"Oh, that's great.",669.38,669.76,False,True,toll,0.0,0.0,0.4754942929859014,0.22705078125,243,0.3208213008245967,0.7339077591896057,0.0,0.0,False
1324,yeah,0.1494140625,1,Yeah.,669.9,670.24,False,True,"Ja, das ist gut.",0.7857142857142857,0.2,0.3070113370067601,0.9999983906745912,244,0.3706540950225597,0.1790302395820617,0.0,11.0,False
1325,yeah,1.0,1,Yeah.,670.48,671.2,False,True,"Ja, das ist gut.",0.8571428571428571,0.2,0.3070113370067601,0.9999983906745912,245,0.2132315108375227,0.3189137876033783,0.0,12.0,False
1326,well,0.48046875,1,"Well, then, uh, I guess you don't need his help.",671.72,671.82,False,True,Na schön.,0.7857142857142857,0.0,0.6535451961111926,0.4326171875,246,0.5165229071954013,0.5995626449584961,0.0,11.0,False
1327,then,0.12548828125,2,"Well, then, uh, I guess you don't need his help.",671.82,671.98,False,True,Dann,0.0714285714285714,0.0,0.6535451961111926,0.029296875,246,0.5165229071954013,0.5995626449584961,0.0,1.0,False
1328,uh,0.1611328125,3,"Well, then, uh, I guess you don't need his help.",672.24,672.44,True,True,- Nein.,0.5,1.0,0.6535451961111926,0.8836669921875,246,0.5165229071954013,0.5995626449584961,0.6880503260594273,,False
1329,i,1.0,4,"Well, then, uh, I guess you don't need his help.",,,False,True,i,1.0,0.0,0.6535451961111926,0.04931640625,246,0.5165229071954013,0.5995626449584961,0.1741614357989015,36.0,False
1330,guess,1.0,5,"Well, then, uh, I guess you don't need his help.",672.44,672.8,False,True,Raten,0.0,0.2,0.6535451961111926,0.9537353515625,246,0.5165229071954013,0.5995626449584961,0.0,0.0,False
1331,you,0.03125,6,"Well, then, uh, I guess you don't need his help.",672.8,672.92,False,True,Sie,1.0,0.0,0.6535451961111926,0.0634765625,246,0.5165229071954013,0.5995626449584961,0.0,48.0,False
1332,don't,0.14599609375,7,"Well, then, uh, I guess you don't need his help.",672.92,673.02,False,True,nicht,0.5,0.0,0.6535451961111926,0.0087890625,246,0.5165229071954013,0.5995626449584961,0.0,7.0,False
1333,need,0.00439453125,8,"Well, then, uh, I guess you don't need his help.",673.02,673.16,False,True,Notwendigkeit,0.1428571428571428,0.2,0.6535451961111926,0.21875,246,0.5165229071954013,0.5995626449584961,0.0,2.0,True
1334,his,0.052734375,9,"Well, then, uh, I guess you don't need his help.",673.16,673.4,False,True,seine,0.0,0.0,0.6535451961111926,0.82373046875,246,0.5165229071954013,0.5995626449584961,0.0,0.0,True
1335,help,0.0234375,10,"Well, then, uh, I guess you don't need his help.",673.4,674.14,False,True,Hilfe,0.0714285714285714,0.2,0.6535451961111926,0.29736328125,246,0.5165229071954013,0.5995626449584961,0.0,1.0,True
1336,or,0.5556640625,1,"Or, uh... No, never mind.",675.06,675.06,False,True,Oder,0.0714285714285714,0.0,0.5500169473005058,0.9904937744140624,247,0.815833806920242,0.5631221532821655,0.0,1.0,False
1337,uh,0.05908203125,2,"Or, uh... No, never mind.",675.34,675.54,True,True,äh,0.5714285714285714,1.0,0.5500169473005058,0.10546875,247,0.815833806920242,0.5631221532821655,0.0,,False
1338,no,1.0,3,"Or, uh... No, never mind.",,,False,True,Nein,0.7142857142857143,0.0,0.5500169473005058,0.7470703125,247,0.815833806920242,0.5631221532821655,0.0,10.0,False
1339,never,0.6962890625,4,"Or, uh... No, never mind.",675.78,675.78,False,True,niemals,0.0714285714285714,0.0,0.5500169473005058,0.580322265625,247,0.815833806920242,0.5631221532821655,0.0,1.0,False
1340,mind,0.07568359375,5,"Or, uh... No, never mind.",675.78,675.92,False,True,Gedanken,0.0714285714285714,0.2,0.5500169473005058,0.9961147308349608,247,0.815833806920242,0.5631221532821655,0.0,1.0,False
1341,forget,0.1259765625,1,Forget I even said anything.,676.08,676.18,False,True,Vergiss,0.0,0.0,0.4782425797420119,0.9981279373168944,248,0.9703387822593076,0.5176537036895752,0.0,0.0,False
1342,i,0.0439453125,2,Forget I even said anything.,676.18,676.3,False,True,ich,1.0,0.0,0.4782425797420119,0.25537109375,248,0.9703387822593076,0.5176537036895752,0.0,37.0,False
1343,even,0.2900390625,3,Forget I even said anything.,676.3,676.4,False,True,überhaupt,0.2142857142857142,0.2,0.4782425797420119,0.956939697265625,248,0.9703387822593076,0.5176537036895752,0.0,3.0,False
1344,said,0.00634765625,4,Forget I even said anything.,676.4,676.62,False,True,gesagt,0.0,0.2,0.4782425797420119,0.4736328125,248,0.9703387822593076,0.5176537036895752,0.0,0.0,False
1345,anything,0.00927734375,5,Forget I even said anything.,676.62,676.9,False,True,etwas,0.0,0.0,0.4782425797420119,0.89862060546875,248,0.9703387822593076,0.5176537036895752,0.0,0.0,False
1346,but,0.22412109375,1,"But hey, it's great to see you, man.",677.74,677.86,False,True,Aber,0.6428571428571429,0.2,0.6079763106879842,0.909912109375,249,0.6852009766653403,0.7594267129898071,0.0,9.0,False
1347,hey,0.1923828125,2,"But hey, it's great to see you, man.",677.86,678.02,False,True,"Hey, was ist los?",0.1428571428571428,0.2,0.6079763106879842,0.72705078125,249,0.6852009766653403,0.7594267129898071,0.0,2.0,False
1348,it's,0.229736328125,3,"But hey, it's great to see you, man.",678.24,678.38,False,True,es ist,0.6428571428571429,0.0,0.6079763106879842,0.056640625,249,0.6852009766653403,0.7594267129898071,0.3028485877833548,9.0,False
1349,great,0.08837890625,4,"But hey, it's great to see you, man.",678.38,678.54,False,True,schön,0.0714285714285714,0.0,0.6079763106879842,0.01513671875,249,0.6852009766653403,0.7594267129898071,0.0,1.0,False
1350,to,0.10888671875,5,"But hey, it's great to see you, man.",678.54,678.64,False,True,schön,1.0,0.0,0.6079763106879842,0.35107421875,249,0.6852009766653403,0.7594267129898071,0.0,30.0,False
1351,see,0.01220703125,6,"But hey, it's great to see you, man.",678.64,678.78,False,True,sehen,0.3571428571428571,0.0,0.6079763106879842,0.91015625,249,0.6852009766653403,0.7594267129898071,0.0,5.0,False
1352,you,0.01611328125,7,"But hey, it's great to see you, man.",678.78,679.08,False,True,dich,1.0,0.0,0.6079763106879842,0.0009765625,249,0.6852009766653403,0.7594267129898071,0.0,49.0,False
1353,man,0.0068359375,8,"But hey, it's great to see you, man.",679.08,679.18,False,True,Mann,0.2142857142857142,0.0,0.6079763106879842,0.64599609375,249,0.6852009766653403,0.7594267129898071,0.7919074360658213,3.0,False
1354,always,0.0654296875,1,Always.,679.18,679.54,False,True,Immer,0.1428571428571428,0.0,0.2535495865993539,0.9999985098838806,250,0.6852009766652929,0.9240368008613586,0.0,2.0,False
1355,all,0.1806640625,1,All right.,680.26,680.5,False,True,In,0.1428571428571428,0.0,0.371253825981962,0.849365234375,251,0.3923368301671163,0.3411698937416076,0.0,2.0,False
1356,right,0.001953125,2,All right.,680.5,680.9,False,True,Recht,0.2857142857142857,0.0,0.371253825981962,0.9995894432067872,251,0.3923368301671163,0.3411698937416076,0.3888568714778699,4.0,False
1357,whose,1.0,1,Whose?,682.48,682.92,False,True,Wessen,0.0,0.0,0.3712581862606543,0.9999999985105248,252,0.2965801653892767,1.2847098112106323,0.0,0.0,False
1358,whose,1.0,1,Whose help?,,,False,True,deren,0.0714285714285714,0.0,0.4129000644117537,0.9999999792595418,253,0.1192029220221175,0.0036498410627245,0.2502644119461346,1.0,False
1359,help,1.0,2,Whose help?,687.32,687.32,False,True,Hilfe,0.1428571428571428,0.2,0.4129000644117537,0.999420166015625,253,0.1192029220221175,0.0036498410627245,0.949250594047228,2.0,False
1360,would,0.29150390625,1,Would you like a Fresca?,689.52,689.8,False,True,Möchtest,0.0714285714285714,0.0,0.5064610065501748,0.16845703125,254,0.6687867235251852,0.4044517874717712,0.0,1.0,False
1361,you,0.00341796875,2,Would you like a Fresca?,689.8,689.92,False,True,du,1.0,0.0,0.5064610065501748,0.03466796875,254,0.6687867235251852,0.4044517874717712,0.0,50.0,False
1362,like,0.0009765625,3,Would you like a Fresca?,689.92,690.12,False,True,Wie zum Beispiel,0.5,0.2,0.5064610065501748,0.7862548828125,254,0.6687867235251852,0.4044517874717712,0.0,7.0,False
1363,a,0.00341796875,4,Would you like a Fresca?,690.12,690.26,False,True,eine,1.0,0.0,0.5064610065501748,0.70703125,254,0.6687867235251852,0.4044517874717712,0.1537965631546568,24.0,False
1364,fresca,1.0,5,Would you like a Fresca?,,,False,True,Fresca,0.0,0.0,0.5064610065501748,0.9999999999999574,254,0.6687867235251852,0.4044517874717712,0.7523505347129745,0.0,False
1365,sage,0.4755859375,1,"Sage Grove, a proud subsidiary of Global Wellness Services, which is a subsidiary of...",704.0800000000002,704.6400000000001,False,True,Sage,0.0714285714285714,0.6,0.6950850338252642,0.9999282843782566,255,0.5191599425620833,0.4607712626457214,0.2442953477454602,1.0,True
1366,grove,0.08837890625,2,"Sage Grove, a proud subsidiary of Global Wellness Services, which is a subsidiary of...",704.6400000000001,705.2,False,True,Grove,0.0714285714285714,0.6,0.6950850338252642,0.9998507499694824,255,0.5191599425620833,0.4607712626457214,0.1801981249017351,1.0,True
1367,a,0.0966796875,3,"Sage Grove, a proud subsidiary of Global Wellness Services, which is a subsidiary of...",705.44,705.44,False,True,eine,1.0,0.0,0.6950850338252642,0.941162109375,255,0.5191599425620833,0.4607712626457214,0.8825955963067844,25.0,False
1368,proud,0.0185546875,4,"Sage Grove, a proud subsidiary of Global Wellness Services, which is a subsidiary of...",705.44,705.78,False,True,stolze,0.1428571428571428,0.4,0.6950850338252642,0.8206787109375,255,0.5191599425620833,0.4607712626457214,0.0,2.0,True
1369,subsidiary,0.004150390625,5,"Sage Grove, a proud subsidiary of Global Wellness Services, which is a subsidiary of...",705.78,706.28,False,True,Tochtergesellschaft,0.0,0.8,0.6950850338252642,0.9999861121177672,255,0.5191599425620833,0.4607712626457214,0.0242485083905783,0.0,True
1370,of,0.00537109375,6,"Sage Grove, a proud subsidiary of Global Wellness Services, which is a subsidiary of...",706.28,706.44,False,True,von,1.0,0.0,0.6950850338252642,0.822265625,255,0.5191599425620833,0.4607712626457214,0.0,17.0,True
1371,global,0.503173828125,7,"Sage Grove, a proud subsidiary of Global Wellness Services, which is a subsidiary of...",706.44,706.78,False,True,Global,0.0,0.4,0.6950850338252642,0.0146484375,255,0.5191599425620833,0.4607712626457214,0.0,0.0,True
1372,wellness,0.24755859375,8,"Sage Grove, a proud subsidiary of Global Wellness Services, which is a subsidiary of...",706.78,707.2,False,True,Wellness,0.0,0.0,0.6950850338252642,0.9816131591796876,255,0.5191599425620833,0.4607712626457214,0.0777718037617285,0.0,True
1373,services,0.03125,9,"Sage Grove, a proud subsidiary of Global Wellness Services, which is a subsidiary of...",707.2,707.72,False,True,Services,0.0,0.4,0.6950850338252642,0.9999994716604306,255,0.5191599425620833,0.4607712626457214,0.0,0.0,True
1374,which,0.00634765625,10,"Sage Grove, a proud subsidiary of Global Wellness Services, which is a subsidiary of...",708.0,708.0,False,True,Services,0.0,0.0,0.6950850338252642,0.957794189453125,255,0.5191599425620833,0.4607712626457214,0.1780307208634152,0.0,False
1375,is,0.00048828125,11,"Sage Grove, a proud subsidiary of Global Wellness Services, which is a subsidiary of...",708.0,708.26,False,True,wird,0.7857142857142857,0.0,0.6950850338252642,0.11328125,255,0.5191599425620833,0.4607712626457214,0.1051719623663227,11.0,False
1376,a,0.0048828125,12,"Sage Grove, a proud subsidiary of Global Wellness Services, which is a subsidiary of...",708.26,708.42,False,True,eine,1.0,0.0,0.6950850338252642,0.408203125,255,0.5191599425620833,0.4607712626457214,0.0,26.0,False
1377,subsidiary,0.000244140625,13,"Sage Grove, a proud subsidiary of Global Wellness Services, which is a subsidiary of...",708.42,709.16,False,True,Tochtergesellschaft,0.0714285714285714,0.8,0.6950850338252642,0.05859375,255,0.5191599425620833,0.4607712626457214,0.0,1.0,True
1378,of,0.348388671875,14,"Sage Grove, a proud subsidiary of Global Wellness Services, which is a subsidiary of...",709.16,710.34,False,True,von,1.0,0.0,0.6950850338252642,0.0263671875,255,0.5191599425620833,0.4607712626457214,0.0,18.0,False
1379,i,1.0,1,I can guess.,710.34,710.62,False,True,Ich,1.0,0.0,0.4129664361593903,0.7742919921875,256,0.4086460845500246,0.2767418920993805,0.0,38.0,False
1380,can,1.0,2,I can guess.,,,False,True,kann,0.2857142857142857,0.2,0.4129664361593903,0.86572265625,256,0.4086460845500246,0.2767418920993805,0.0,4.0,False
1381,guess,1.0,3,I can guess.,710.74,711.26,False,True,raten,0.0714285714285714,0.2,0.4129664361593903,0.998952865600586,256,0.4086460845500246,0.2767418920993805,0.0,1.0,False
1382,thanks,1.0,1,Thanks.,713.12,713.68,False,True,Dank,0.1428571428571428,0.0,0.3196648249254152,0.9999998807907104,257,0.2484039319318781,0.1920387297868728,0.0,2.0,False
1383,here,1.0,1,Here.,,,False,True,Hier,0.5714285714285714,0.0,0.31471320431395,0.999994456768036,258,0.6325610346403169,0.5,0.7795409116865275,8.0,False
1384,this,1.0,1,This is what you bought with your blood money?,718.14,718.7,False,True,Das,1.0,0.0,0.5731761005547771,0.945404052734375,259,0.2746426930774535,0.2421004921197891,0.9696793487997252,17.0,False
1385,is,1.0,2,This is what you bought with your blood money?,718.7,720.52,False,True,wird,0.8571428571428571,0.0,0.5731761005547771,0.0849609375,259,0.2746426930774535,0.2421004921197891,0.0465288026885362,12.0,False
1386,what,1.0,3,This is what you bought with your blood money?,720.52,720.66,False,True,Was ist,1.0,0.0,0.5731761005547771,0.29638671875,259,0.2746426930774535,0.2421004921197891,0.0,17.0,False
1387,you,1.0,4,This is what you bought with your blood money?,720.66,720.9,False,True,du,1.0,0.0,0.5731761005547771,0.2216796875,259,0.2746426930774535,0.2421004921197891,0.0,51.0,False
1388,bought,1.0,5,This is what you bought with your blood money?,720.9,721.1,False,True,gekauft,0.0,0.0,0.5731761005547771,0.9816741943359376,259,0.2746426930774535,0.2421004921197891,0.0,0.0,False
1389,with,0.538330078125,6,This is what you bought with your blood money?,722.2,722.38,False,True,mit,0.4285714285714285,0.0,0.5731761005547771,0.0439453125,259,0.2746426930774535,0.2421004921197891,0.0,6.0,False
1390,your,0.00927734375,7,This is what you bought with your blood money?,722.38,722.54,False,True,deinem,0.2857142857142857,0.0,0.5731761005547771,0.29638671875,259,0.2746426930774535,0.2421004921197891,0.0,4.0,False
1391,blood,0.03369140625,8,This is what you bought with your blood money?,722.54,722.72,False,True,Blutgeld,0.0,0.2,0.5731761005547771,0.9993152618408204,259,0.2746426930774535,0.2421004921197891,0.0,0.0,False
1392,money,0.11962890625,9,This is what you bought with your blood money?,722.72,723.0,False,True,Blutgeld,0.0714285714285714,0.0,0.5731761005547771,0.63037109375,259,0.2746426930774535,0.2421004921197891,0.0,1.0,False
1393,no,0.04296875,1,"No one will believe you're an orderly with that, you know.",724.36,724.52,False,True,Niemand,0.7857142857142857,0.0,0.6345164128788816,0.05859375,260,0.7045068625000781,0.4387038052082062,0.0,11.0,False
1394,one,0.0068359375,2,"No one will believe you're an orderly with that, you know.",724.52,724.68,False,True,Niemand,0.0,0.0,0.6345164128788816,0.04052734375,260,0.7045068625000781,0.4387038052082062,0.0,0.0,False
1395,will,0.02490234375,3,"No one will believe you're an orderly with that, you know.",724.68,724.84,False,True,wird,0.1428571428571428,0.2,0.6345164128788816,0.67236328125,260,0.7045068625000781,0.4387038052082062,0.0,2.0,False
1396,believe,0.0791015625,4,"No one will believe you're an orderly with that, you know.",724.84,725.1,False,True,glauben,0.0,0.0,0.6345164128788816,0.9916915893554688,260,0.7045068625000781,0.4387038052082062,0.0,0.0,False
1397,you're,1.0,5,"No one will believe you're an orderly with that, you know.",,,False,True,du,0.6428571428571429,0.0,0.6345164128788816,0.04541015625,260,0.7045068625000781,0.4387038052082062,0.0,9.0,False
